condition,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
1,10315604.950190207,21895368.652139276,11276069.060147868,1900329.7115710373,2228565.5695808954,706668.5712729051,804861.7097792923,-7155895.509069824,-7088776.3624348715,-7308983.3906503515,-38195396.0062226,12304927.199299512,-785959.2006545585,-897384.954948798
1,7785664.90552187,20422689.55083556,9338604.94674459,527122.6470833346,1325373.9684363967,344414.9358358696,2488200.2732536434,-6518635.397697558,-6405936.614817169,-7425511.487826179,-37334109.81783868,14637691.418089349,2546594.751065441,-1732164.0786864741
1,5540894.720781036,18690596.077759247,7728747.837376302,-256602.69480268756,575310.6776021059,-19800.553636229688,3821206.394862092,-5626192.767991859,-5498130.259064538,-6935534.871548279,-37264238.7209114,16731563.604637217,5171623.188961555,-2659442.6340245674
1,4389319.874745849,16664172.292244487,7041456.950870584,-190782.19371980045,72193.68487781045,-454350.1329469729,4552594.4165252885,-4829385.880789555,-4973414.569291152,-6169811.658519175,-37850674.95441662,18752416.08329788,6170581.670127824,-3174315.5830064546
1,4582458.863518575,14499273.00836784,7504202.383243928,601122.3185943863,-187901.85353381129,-940703.5199520515,4772951.680691063,-4548577.531305122,-5157667.00611584,-5612389.8500057245,-38647547.02933438,20824627.904911328,5417618.3835437205,-3107467.7526239036
1,5782124.660134033,12511301.159309609,8907180.531688852,1693365.3429699906,-263941.0120593897,-1388970.448018231,4797100.520629232,-5053052.966722901,-5984498.544691196,-5661316.338586783,-39193585.31592962,22914890.939894818,3601632.2660239865,-2662230.7946423898
1,7294240.027045724,11075998.903056959,10688452.568066547,2557084.670481845,-229197.3878111597,-1702431.8897023674,4931172.044606464,-6241285.456242352,-7094099.399666814,-6400410.443614848,-39284727.711652055,24788494.994168807,1857700.337497497,-2240991.2562342454
1,8397432.49846483,10460842.271662861,12123828.064426595,2768213.3152589425,-161354.572596302,-1844469.2997710602,5282134.982357412,-7560371.9340816885,-8034703.184160973,-7503226.5846782485,-39049122.413447805,26090761.169344496,1212681.7514164995,-2182646.06419556
1,8585398.93540391,10638330.82661254,12552128.240615614,2123739.335589042,-156839.0672869884,-1860216.7294684364,5730320.609986486,-8156007.932739117,-8430484.628998974,-8333615.534867473,-38781900.55858422,26528695.860498138,2131801.5402339203,-2571350.896994433
1,7640401.041613647,11189124.475171026,11572287.22439257,634010.2538511567,-333397.05859069806,-1834637.7744068052,6067597.681290834,-7227881.981018122,-8044531.657089944,-8212336.970228378,-38659875.78776979,26053347.232689023,4376280.598260958,-3220387.2781654806
1,5579836.114487755,11402682.258839961,9164504.873753957,-1560873.0980639432,-787735.0776102949,-1811949.1885732915,6186266.684573339,-4439019.804429178,-6763211.714718958,-6732600.682825718,-38541699.11469839,24926246.82547089,7200578.730517627,-3823026.8067237562
1,2581985.9568001362,10593159.521684706,5705297.343376623,-4265011.332256923,-1512923.1398884363,-1731831.6169301863,6167782.83858242,-167441.59192439556,-4580812.087050638,-3973773.224654773,-38007151.73960954,23613687.54012708,9741064.36769994,-4164032.83595602
1,-1033781.0231969422,8503224.5640848,1867590.7104429102,-7234982.849982965,-2327608.9798998246,-1434504.961292561,6193233.295737487,4558970.849670884,-1634735.207322564,-502524.66352445155,-36629740.92404267,22558422.823451843,11373704.627662495,-4257268.26178844
1,-4786365.699598303,5560960.503909694,-1574000.8893635955,-10138861.766016543,-2887783.268459791,-747728.8818672166,6332075.1883641705,8453698.89220511,1737530.1892539621,2850877.3937874404,-34311740.829818204,21963006.729086086,11876494.557154937,-4328162.118637742
1,-8055792.615541881,2778137.231023323,-3978639.5967466896,-12541857.076224884,-2818443.5840846784,384928.51133772184,6369321.255245561,10525588.812409488,5006136.874596293,5343486.759269751,-31450673.838486943,21723395.72793608,11372274.310851073,-4657862.771584219
1,-10222802.194804486,1253814.8053195514,-5035658.946373576,-13992163.961267702,-1928023.5564343282,1810907.8265345288,5826996.968795687,10531459.407056447,7587700.822115675,6634555.041146355,-28797772.660242476,21564673.298741367,10155123.424359018,-5388810.274946065
1,-10908648.01255616,1493861.5728672978,-4843211.473911389,-14210129.61317969,-396220.6876577293,3179477.1611156156,4216377.53554349,9095607.215987924,9088258.767645989,6914542.767039325,-27061720.6679288,21301469.10664647,8542177.35560702,-6411841.02721937
1,-10195205.732949464,2925704.837309933,-3829894.25025468,-13289262.142663507,1192889.835913891,4073536.906423719,1395953.8258995716,7421711.1407223595,9522593.346531024,6785666.442939431,-26484900.37668858,21054785.37466044,6830677.2441927,-7404256.452036837
1,-8671323.035900299,3951843.1673667273,-2548132.7359011006,-11767674.108950416,2040053.91418075,4208555.583704816,-2186763.817968507,6726448.657942037,9354990.940256214,6950150.549241816,-26659554.19294324,21267350.050510406,5333247.229667476,-7999192.20120668
1,-7225270.9897519,2629182.570959608,-1432434.6837737176,-10470566.539443064,1491608.4058152959,3595326.778340435,-5552722.215272988,7666989.105022245,9289132.760323653,7854756.823748891,-26723038.612348367,22473842.78919423,4394652.5585843325,-7991458.751398645
1,-6649057.276252507,-2293826.841552375,-637962.5411241343,-10147847.74114976,-592290.1933893197,2568024.079797893,-7569847.935754067,10038966.871623434,9886806.34906753,9460781.946404496,-25846440.799326416,24936543.87233695,4310985.862660235,-7464835.653341962
1,-7247743.4165276075,-10502400.77670187,-36603.43579978252,-11067407.2936604,-3663854.747981695,1642675.6501967718,-7482116.728892169,12884798.688846711,11220229.946597066,11247172.95408341,-23745286.096424185,28357071.721909672,5162342.201838075,-6768878.667484005
1,-8669228.374705978,-19907987.714695312,635075.1836987458,-12786560.050530564,-6636827.764994535,1263275.3657714366,-5311635.471439089,14947842.33817205,12771204.512671178,12441361.018767374,-20911194.852297448,31854432.221487466,6664121.454695029,-6353877.866600357
1,-10062426.792801876,-27309182.812685326,1564865.617879682,-14260720.761331445,-8328851.184099609,1562034.4396059983,-1904751.6863829214,15243177.31310287,13662099.550022395,12364181.10941702,-18412888.510100935,34262913.05142153,8166674.408651266,-6547123.742698642
1,-10491542.891184978,-29675972.32880729,2715745.9520915467,-14281139.510232132,-8003729.323578259,2264011.9555154247,1422936.429542926,13472358.567786574,13109162.53586112,10724644.68559822,-17359171.744939573,34625409.44329913,8861234.859249875,-7383948.630202583
1,-9388231.693036564,-25464624.508120112,3827964.8374905395,-12050310.64409301,-5744072.94117266,2797354.8129341095,3470845.350375074,10102276.954206795,10848030.870209042,7730238.205136026,-18312595.749088187,32640222.50808565,8122007.385401713,-8579105.388328409
1,-6802155.222633077,-15320027.789407916,4571867.135262154,-7610094.273404407,-2448525.813465833,2563706.570599938,3669802.739859933,6102266.049227609,7287440.984920643,3971676.8521295963,-20975050.410513166,28830671.76531956,5812290.723074034,-9653869.310969068
1,-3328633.2124620294,-1810069.0820109441,4757552.381862873,-1894346.9142288924,570842.3171476915,1237389.155325405,2272227.633548085,2496080.848015386,3302617.4264484458,150134.57790792477,-24316495.26421347,24343045.6238269,2377735.696117639,-10158081.187285017
1,222020.7634595399,11682537.228193177,4468309.78525509,3638155.9371208576,2207148.283176178,-1055190.428726901,137569.83143144278,-44489.7604082105,-207974.05090688105,-3213881.4321268713,-27073407.352014128,20466117.629670903,-1345493.1674854672,-9881423.266638732
1,3208648.5190565926,22366290.347958066,4027580.872808823,7620081.871222281,2086698.8266393438,-3763177.099841608,-1748653.9680806724,-1386691.5407745994,-2740744.1381978337,-5950539.233304385,-28345619.456787642,18103591.683248382,-4522839.459418448,-8954627.224528302
1,5380574.343759638,29065606.974288143,3811294.979592185,9341630.285656128,733916.0714649956,-6128119.778471433,-2752512.5400699074,-1856793.9855085837,-4340410.921141461,-8216929.297971012,-27979053.008597862,17447010.56896846,-6712116.392075571,-7794097.299893721
1,6838162.302702449,32402794.873227067,4016962.478671911,8993686.706140552,-719342.3965089397,-7481512.132648662,-2819922.57850918,-1979019.8634545936,-5417748.764692427,-10305112.844917426,-26552911.809633363,17986724.28794101,-8046001.3717535315,-6916758.886564872
1,7803006.823318293,34122025.952282764,4534469.304661502,7483911.351086774,-1137623.7817328097,-7485306.656436807,-2366227.360707869,-2188449.9994522664,-6369365.330669731,-12389414.395149456,-25010148.046974916,18826409.141174417,-9111604.639146382,-6711682.362253522
1,8378343.073419314,35971192.13399573,5006546.278612664,5940360.805733496,9905.967362423049,-6219312.376735541,-1931023.2262751195,-2653471.1302934685,-7254639.544720752,-14348525.11901411,-24152120.190229658,19125219.623835538,-10598433.15895679,-7274043.136733724
1,8465738.72923672,38748305.779944696,5051134.563650575,5168482.9005731875,2352794.3152371533,-4101489.2709538345,-1820389.6139106615,-3262013.2962691416,-7738366.929529234,-15760048.329102013,-24266593.75517732,18449880.826344203,-12910420.361911252,-8377015.55813308
1,7881671.895594047,41983611.22354136,4513847.9343716735,5332924.294784819,4790725.348923106,-1701924.8833000904,-1941371.1333930895,-3736418.132539698,-7329498.569762664,-16078878.649199307,-25059483.428634997,16887572.796403397,-15950409.025065139,-9592369.67172341
1,6573640.104989178,44359100.922550164,3592852.308401953,5999679.092303088,6046054.112711091,457176.269752475,-1902335.6800630304,-3791630.321150809,-5752737.802330007,-14917331.35866851,-25883883.746843554,14902850.350199569,-19182609.261237305,-10500824.990614297
1,4766982.603271395,44573622.862715684,2750736.2541047954,6477408.111705567,5311955.957483924,2041076.487571472,-1292397.5293988348,-3256945.3952850527,-3205021.6742974757,-12289818.591127194,-26109121.99673382,13045042.709160563,-21922438.807557564,-10891080.991613464
1,2923889.8005800643,42152035.28200455,2457026.830879152,6247647.678265771,2663235.3063778067,2953333.03781907,42408.25902580965,-2124669.9502065484,-325487.37962808606,-8695423.860304529,-25425197.032666728,11667155.545292541,-23683723.911403317,-10852229.606035559
1,1527675.27526804,37766614.414150804,2911754.308144358,5247463.7030688515,-974910.7773554883,3312362.3097815495,1890124.0395978303,-534414.917685533,2106896.0606269157,-4983911.9824706055,-23944301.9071185,10786038.985337961,-24395145.938389115,-10716243.572957061
1,827280.643300164,32929566.038640082,3916717.3287433037,3869466.4206108972,-4271311.812198342,3386611.7643352677,3783575.7969340603,1277453.405451962,3560758.1999532883,-2052119.7724943603,-22087198.331789482,10124988.67276268,-24384606.26376023,-10881182.090489287
1,706696.9873654965,29256909.975671567,4973839.565581206,2709212.899421712,-6105230.347666166,3515010.65200427,5251981.409206532,3039831.5385776656,3987671.7082916964,-501830.28656879556,-20350128.672041442,9286827.723372469,-24165333.67579585,-11605459.477420365
1,762817.2849923007,27713098.087503437,5551887.521861247,2224819.7977329018,-6035489.2790038055,4024676.3085702783,6061106.925251552,4512392.107086293,3770333.324574644,-415599.86186839774,-19084496.35187823,7953562.332737951,-24160648.21819028,-12878459.979369892
1,539601.3249177046,28224199.446120866,5360314.762613219,2506367.075057227,-4397202.506244687,5151529.599553131,6310002.438742724,5551718.195040719,3433102.981807707,-1356679.0739160979,-18383742.557006314,6014809.968075493,-24519931.555425204,-14434090.099336494
1,-231727.33400050327,29826595.118798755,4467462.611271966,3272760.8360355627,-2010797.9601206076,6975610.817596667,6344774.335320769,6164878.562433131,3311406.4737070226,-2593452.59184119,-18097858.51824263,3577705.964931245,-25107384.579163965,-15899973.73672622
1,-1532708.9768352392,31230512.33067378,3201383.7645188016,4074339.939265041,304786.83289972367,9391318.96182977,6554259.817304928,6523600.80232493,3392960.11953573,-3439281.9675236857,-17933950.068689473,875007.9682418167,-25638918.235013913,-17003311.28853222
1,-3143430.901155836,31478121.234578863,1910817.1512322621,4563612.004070882,2131905.9412812167,12129584.446827061,7169368.845555327,6913543.781850308,3422304.47253577,-3542055.006418923,-17579542.52615696,-1865465.374128902,-25866260.136581156,-17722503.933489904
1,-4832836.028830097,30358475.40528768,751373.093338878,4668064.483157908,3555333.119058787,14829659.690712417,8171040.331832382,7618486.504483361,3182002.279857221,-2984975.93189852,-16801090.43393503,-4516662.086037631,-25699494.798941925,-18299375.62808542
1,-6506692.839613453,28397828.71463176,-359867.55436501524,4568810.6529017715,4939693.346163639,17133179.69266835,9338909.584844118,8778546.952272724,2745928.305868447,-2158917.704901567,-15499681.323836122,-7066281.84406485,-25213043.601617128,-19098412.380952656
1,-8205967.903428038,26477682.680226468,-1595974.5510144893,4512025.396185324,6549194.789186624,18760747.39630991,10391290.462188888,10289909.56179705,2519012.6911093723,-1486855.8164899219,-13725861.094695749,-9549017.419582982,-24555141.283131853,-20381044.9086606
1,-9963938.815240847,25317822.50177062,-2988701.8315666015,4583614.040570056,8260624.986176678,19543243.72187274,11124259.34807627,11807477.52237732,3020321.728184231,-1158757.053529451,-11659264.651533542,-11941975.156492546,-23831918.55080667,-22112807.789858256
1,-11639588.80268948,25107429.99563897,-4286995.347494742,4601304.419492982,9553810.280328643,19410458.172886204,11473124.791679075,12867102.212287463,4538786.7345125135,-1026785.9776358684,-9556325.724323789,-14089947.66674569,-23040175.13448638,-23912197.953449905
1,-12869600.19505366,25462911.171086382,-5022900.688940231,4208444.415229568,9789153.207772318,18367258.90034654,11476855.604377856,13081549.871870073,6881316.656136861,-717990.6275706736,-7673447.158691426,-15715485.219970018,-22084373.373810012,-25183692.562783573
1,-13202451.49562487,25703281.42097549,-4763044.497590241,3129656.4041337147,8604873.581423758,16490946.908073258,11186812.62436741,12319372.959142478,9383707.04933278,104707.05431398451,-6185352.842723118,-16526976.494352687,-20861303.308207657,-25384229.36326431
1,-12348723.272917207,25267063.91737056,-3392524.7723152116,1440875.28254584,6191470.958576259,13958014.750663096,10590207.006053913,10776652.63571302,11197269.659420647,1490587.450984605,-5128457.520909007,-16383473.024193687,-19360308.914898086,-24298654.15609474
1,-10390602.88412671,24033591.89625791,-1243332.633832572,-321336.2292176042,3270730.538771778,11072007.35325588,9602877.22664162,8901568.704884233,11697153.112166584,3113962.541427018,-4394907.867949346,-15434119.617144277,-17723175.372282833,-22184416.768851683
1,-7805419.065588699,22380161.154584803,1031383.486026253,-1312334.6280675756,779053.660289298,8245747.902238424,8138216.704241021,7205812.115206365,10784802.30249475,4414507.154894488,-3782380.9715606826,-14147347.744521486,-16231365.740627147,-19700836.32960982
